newsgroup,id,text
rec.sport.hockey,54900,"get that feeling, and the only way was to learn how to skate.""  P. LaFontaine"
sci.crypt,16348,From: pooka@access.digex.net (Louis Emmet Mahoney)
sci.crypt,16348,Subject: Re: Clipper: Two additional possible problems
sci.crypt,16348,"Organization: Express Access Online Communications, Greenbelt, MD USA"
sci.crypt,16348,Lines: 10
sci.crypt,16348,NNTP-Posting-Host: access.digex.net
sci.crypt,16348,
sci.crypt,16348,erwin@trwacs.fp.trw.com (Harry Erwin) writes:
sci.crypt,16348,
sci.crypt,16348,>Anyone interested in adopting British Telecom's quantum encryption scheme?
sci.crypt,16348,>They've demonstrated it over a 10 km link. It automatically detects
sci.crypt,16348,>wiretapping.
sci.crypt,16348,
sci.crypt,16348,Can you tell us more?
sci.crypt,16348,
sci.crypt,16348,-pooka
sci.crypt,16348,
sci.crypt,16351,From: mark@bart.demon.co.uk (Mark Starzewski)
sci.crypt,16351,Subject: Re: Clipper: Two additional possible problems
sci.crypt,16351,Reply-To: mark@bart.demon.co.uk
sci.crypt,16351,Organization: DIS(organised)
sci.crypt,16351,Lines: 16
sci.crypt,16351,X-Mailer: Simple NEWS 1.90 (ka9q DIS 1.19)
sci.crypt,16351,
sci.crypt,16351,In article <erwin.736304526@trwacs> erwin@trwacs.fp.trw.com writes:
sci.crypt,16351,
sci.crypt,16351,>Anyone interested in adopting British Telecom's quantum encryption scheme?
sci.crypt,16351,>They've demonstrated it over a 10 km link. It automatically detects
sci.crypt,16351,>wiretapping.
sci.crypt,16351,>
sci.crypt,16351,If the BT phone system is anything to go by...me thinks this should be
sci.crypt,16351,approached with great caution.
sci.crypt,16351,
sci.crypt,16351,Mark
sci.crypt,16351,--
sci.crypt,16351,******************************************************************************
sci.crypt,16351,"..without warranty,                           Internet: mark@bart.demon.co.uk"
sci.crypt,16351,"   implied merchantability                          CIS: 100114,2415"
sci.crypt,16351,   or fitness for a particular purpose...Yo Dude!
sci.crypt,16351,"******************************************************** Click,Click...brrr..."
sci.crypt,16352,From: t31694c@kaira.hut.fi (Tapani Lindgren)
sci.crypt,16352,Subject: Re: DES salts
sci.crypt,16352,Nntp-Posting-Host: kaira.hut.fi
sci.crypt,16352,"Organization: Helsinki University of Technology, Finland"
sci.crypt,16352,Lines: 21
sci.crypt,16352,
sci.crypt,16352,In article <1993Mar31.014220.7701@Demax.COM> mikel@Demax.COM (Mikel Lechner) writes:
sci.crypt,16352,>
sci.crypt,16352,>You could just as well use a 16 character password to perform the encryption
sci.crypt,16352,>of the 64 zero bits.  One simple method would be to use the first 8 characters
sci.crypt,16352,>to encrypt the 64 zero bits and then use the remaining 8 characters to
sci.crypt,16352,>encrypt the result again.  The output would still be 64 bits which encodes
sci.crypt,16352,>into 11 ASCII characters.
sci.crypt,16352,>
sci.crypt,16352,"Wouldn't this method be vulnerable against a ""birthday"" attack?"
sci.crypt,16352,Currently a cracker needs to find the _only_ (*1) key that produces
sci.crypt,16352,the given ciphertext.  He has to try about 2^63 keys on the average.
sci.crypt,16352,In the proposed method the cracker only needs _any pair_ of key halves.
sci.crypt,16352,"If he can store about 2^32 guesses for one half, he is likely to find"
sci.crypt,16352,a mathching pair in about 2^32 guesses.  (Here I have assumed that the
sci.crypt,16352,"DES-encryption is reversable, if the key is guessed.  Is this so or do"
sci.crypt,16352,the modifications of the S-boxes by the salt bits make it non-reversable?)
sci.crypt,16352,
sci.crypt,16352,*1 Probably there is only one key; I think there is 1 chance in about 128
sci.crypt,16352,"that there are two or more keys (can anyone verify this?), but this doesn't"
sci.crypt,16352,help the cracker much.
sci.crypt,16352,
sci.crypt,16353,From: schlege@lips.ecn.purdue.edu (Kevin L Schlegelmilch)
sci.crypt,16353,Subject: Source code for Substitution cipher
sci.crypt,16353,Organization: Purdue University Engineering Computer Network
sci.crypt,16353,Lines: 7
sci.crypt,16353,
sci.crypt,16353,  I was wondering if anyone knew of where I could find source
sci.crypt,16353,code for a program to solve a substitution cipher?  
sci.crypt,16353,
sci.crypt,16353,Thanks!
sci.crypt,16353,Kevin
sci.crypt,16353,
sci.crypt,16353,(Please post your answer instead of e-mailing me directly)
sci.crypt,16354,From: msawyer@mael (Michael Sawyer)
sci.crypt,16354,Subject: Re: More Clipper stuff
sci.crypt,16354,Organization: University of Hawaii
sci.crypt,16354,X-Newsreader: TIN [version 1.1 PL8]
sci.crypt,16354,Distribution: inet
sci.crypt,16354,Lines: 25
sci.crypt,16354,
sci.crypt,16354,Ben Liberman (ben@genesis.MCS.COM) wrote:
sci.crypt,16354,: What if clipper is fairly secure but leaves a distinct clipper signature...
sci.crypt,16354,": that is, what if it's not too difficult to tell that a msg. was clipper"
sci.crypt,16354,": encrypted, even if you can't tell the contents?  In that case, anyone "
sci.crypt,16354,: who is trying to hide behind anther encryption scheme will stand out
sci.crypt,16354,": from all of the other traffic and raise a red flag to the NSA, etc."
sci.crypt,16354,
sci.crypt,16354,"I think the obvious answer (which may have been posted, but I haven't"
sci.crypt,16354,"seen it) is to encrypt your data with some other scheme, then run it"
sci.crypt,16354,through clipper.  The only way the police will be able to detect the
sci.crypt,16354,"other encryption is through a wiretap, so even if they do notice with"
sci.crypt,16354,"an illegal wiretap, I have a hard time seeing a judge issuing a"
sci.crypt,16354,"warrant for a search to ""confiscate"" the illegal scheme (assuming that"
sci.crypt,16354,"at one day, it comes to this; a worse case) based on an illegal"
sci.crypt,16354,"wiretap.  Then again, maybe I am an idealist.  :>"
sci.crypt,16354,
sci.crypt,16354,: 	------------    --------    ----------------------
sci.crypt,16354,: 	Ben Liberman    INTERNET    ben@genesis.MCS.COM
sci.crypt,16354,: 	                            ben@tai.chi.il.us
sci.crypt,16354,
sci.crypt,16354,--
sci.crypt,16354,"Michael Sawyer - My opinions are mine, not necessarily UH's, NSF's, or NASA's"
sci.crypt,16354,University of Hawaii Physical Oceanography/Satellite Remote Sensing
sci.crypt,16354,"RIPEM public key available, MD5OfPublicKey: C53C8744A87664168D135C0763DCCC1D"
sci.crypt,16354,
sci.crypt,16355,From: olson@umbc.edu (Bryan Olson; CMSC (G))
sci.crypt,16355,Subject: Advanced one time pad (was: Re: more one time pad stuff)
sci.crypt,16355,"Organization: University of Maryland, Baltimore County Campus"
sci.crypt,16355,Lines: 35
sci.crypt,16355,Distribution: world
sci.crypt,16355,NNTP-Posting-Host: elang05.acslab.umbc.edu
sci.crypt,16355,
sci.crypt,16355,
sci.crypt,16355,"O.K.- if you've read this group for a while, you know all about the"
sci.crypt,16355,"one-time-pad, but here's a question I haven't seen."
sci.crypt,16355,
sci.crypt,16355,"The one-time-pad yeilds ideal security, but has a well-known flaw in"
sci.crypt,16355,"authentication.  Suppose you use a random bit stream as the pad, and"
sci.crypt,16355,exclusive-or as the encryption operation.  If an adversary knows the 
sci.crypt,16355,"plaintext of a message, he can change it into any other message.  "
sci.crypt,16355,Here's how it works.
sci.crypt,16355,
sci.crypt,16355,"Alice is sending Bob a plaintext P, under a key stream S"
sci.crypt,16355,"Alice computes the ciphertext C = S xor P,  and sends it to Bob."
sci.crypt,16355,
sci.crypt,16355,"Eve knows the plainext P, but wants the message to appear as P'."
sci.crypt,16355,"Eve intercepts C, and computes  C' = C xor P xor P' = S xor P'."
sci.crypt,16355,Eve sends C' to Bob.
sci.crypt,16355,
sci.crypt,16355,"Bob decrypts C' by computing  C'xor S = P',  thus receiving the "
sci.crypt,16355,false message which was substituted by Eve.
sci.crypt,16355,
sci.crypt,16355,
sci.crypt,16355,Now the question is how can this attack be defeated with information
sci.crypt,16355,"theoretic security, not just computational security."
sci.crypt,16355,"Can we define something like ""ideal authentication"" which is the"
sci.crypt,16355,analog of ideal security.  Can we obtain ideal authentication ?
sci.crypt,16355,
sci.crypt,16355,"If not, how much can we limit Eve's control over the message ?"
sci.crypt,16355,
sci.crypt,16355,"If we can achieve ideal authentication, does the solution use more"
sci.crypt,16355,key bits or expand the message ?  Can we show the solution to be
sci.crypt,16355,optimal in one or more parameters ?
sci.crypt,16355,
sci.crypt,16355,Does anyone know if these questions have been aswered before ?
sci.crypt,16355,
sci.crypt,16355,olson@umbc.edu
sci.crypt,16356,From: tds@hoserve.att.com (Tony DeSimone)
sci.crypt,16356,Subject: Re: Audio CDs?
sci.crypt,16356,Reply-To: tds@hoserve.att.com (Tony DeSimone)
sci.crypt,16356,Organization: AT&T Bell Laboratories
sci.crypt,16356,In-Reply-To: steve-b@access.digex.net's message of 30 Apr 1993 21:16:29 -0400
sci.crypt,16356,Nntp-Posting-Host: qpc1.ho.att.com
sci.crypt,16356,Lines: 19
sci.crypt,16356,
sci.crypt,16356,">>>>> On 30 Apr 1993 21:16:29 -0400, steve-b@access.digex.net (Steve Brinich) said:"
sci.crypt,16356,
sci.crypt,16356,"Steve>   Hmmm... given the error corrections in modern audio CDs, is"
sci.crypt,16356,Steve> it sufficient to simply instruct your agent to decrypt using
sci.crypt,16356,Steve> the bit stream from the second cut of the latest Garth Brooks
sci.crypt,16356,"Steve> CD, or are the usual number of bit errors found acceptable in"
sci.crypt,16356,Steve> commercial CDs because of that error correction enough to
sci.crypt,16356,Steve> garble the message if such a method is used?
sci.crypt,16356,
sci.crypt,16356,One unreliable data point: while looking over the shoulder of a
sci.crypt,16356,"recording engineer, I decided that he was seeing a raw error rate of"
sci.crypt,16356,about 1 in 1e6 on a CD ``master.''  Both the extrapolation to
sci.crypt,16356,mass-market CDs and my state of mind while doing the arithmetic (I was
sci.crypt,16356,waiting for him to finish so we could go get something to eat) are
sci.crypt,16356,questionable. 
sci.crypt,16356,--
sci.crypt,16356,Tony DeSimone                               Room 3m321               
sci.crypt,16356,Performance Analysis Department             101 Crawfords Corner Road
sci.crypt,16356,"AT&T Bell Laboratories                      Holmdel, NJ 07733-3030   "
sci.crypt,16357,From: ji@cs.columbia.edu (John Ioannidis)
sci.crypt,16357,Subject: Re: Organized Lobbying for Cryptography
sci.crypt,16357,Organization: Columbia University Department of Computer Science
sci.crypt,16357,Distribution: na
sci.crypt,16357,Lines: 11
sci.crypt,16357,
sci.crypt,16357,In article <1993Apr30.004519.7741@csus.edu> sphughes@sfsuvax1.sfsu.edu (Shaun P. Hughes) writes:
sci.crypt,16357,>
sci.crypt,16357,>Perhaps someone should ask Zippy the Pinhead for his opinion. :)
sci.crypt,16357,>
sci.crypt,16357,
sci.crypt,16357,Yow! Am I ENCRYPTING yet?
sci.crypt,16357,
sci.crypt,16357,Didn't we go over this guns'n'crypto discussion a few months ago? Must
sci.crypt,16357,we go over it again?
sci.crypt,16357,
sci.crypt,16357,/ji
sci.crypt,16358,From: C445585@mizzou1.missouri.edu (John Kelsey)
sci.crypt,16358,Subject: One-time pad authentication?
sci.crypt,16358,Nntp-Posting-Host: mizzou1.missouri.edu
sci.crypt,16358,Organization: University of Missouri
sci.crypt,16358,Lines: 51
sci.crypt,16358,
sci.crypt,16358,   I can think of a couple of ways of guaranteeing authenticity in a one-time
sci.crypt,16358,"pad encrytped scheme, though I'm not sure how to prove that what kind of"
sci.crypt,16358,authenicity they provide.
sci.crypt,16358, 
sci.crypt,16358,   An obvious first-attempt might be to prepend a truly random (unpredictable
sci.crypt,16358,"for Eve) block to the message, and then calculate a CRC which included the"
sci.crypt,16358,random starting block and all of the message.  This could be encrypted after
sci.crypt,16358,"the message.  The problem is, I'm not sure it's impossible to come up with"
sci.crypt,16358,a message that will hash to the same CRC regardless of the random starting
sci.crypt,16358,"block.  (It intuitively seems like it ought to be hard, but I'm not *that*"
sci.crypt,16358,"sure....)  Clearly, a crypto-strength hash like MD5 or the SHA would be"
sci.crypt,16358,"stronger, but again, I'm not sure I'm comfortable claiming that it's"
sci.crypt,16358,unbreakable.
sci.crypt,16358, 
sci.crypt,16358,   A scheme to use up some of the pad bits to decide how many bits of 0's
sci.crypt,16358,"to include in the plaintext stream before going on wouldn't be too bad,"
sci.crypt,16358,either.  At the cost of increasing the speed with which you use up your
sci.crypt,16358,"pad, this could be used to give you arbitrarily low probability that your"
sci.crypt,16358,"opponent could spoof a valid-looking message, since any deciphered plaintext"
sci.crypt,16358,in a spot that should be carrying 0's will show that something funny's going
sci.crypt,16358,on.
sci.crypt,16358, 
sci.crypt,16358,"   If, for each message bit M_i, we used up one random bit, R_i, to decide"
sci.crypt,16358,"whether to insert a 0 into the plaintext stream, we'd get a total pad use"
sci.crypt,16358,of 2.5 times the message length.  (We'd expand the message size by about
sci.crypt,16358,half.)  Each 0 that should appear in the plaintext stream that doesn't is a
sci.crypt,16358,"guess for our would-be spoofer.  At each bit, she has to guess.  I'm trying"
sci.crypt,16358,to see how to quantify her chances of making it all the way through the
sci.crypt,16358,"spoofed message, but it gets a little complicated, because she can get un-"
sci.crypt,16358,"synched, and still happen to have a 0 in that place in the spoofed message."
sci.crypt,16358, 
sci.crypt,16358,"   Now, I can see a simple way of doing this that's got to be as secure"
sci.crypt,16358,"as a one-time pad, at a cost of using 4 times the message length in pad bits."
sci.crypt,16358, 
sci.crypt,16358,"   For each message bit, M_i, use one random bit, R_i, and xor them together"
sci.crypt,16358,"to get X_i.  Now, encrypt the three bits with the one-time pad.  The enemy"
sci.crypt,16358,"has no way of guessing what R_i is, so he/she can't guess what X_i is, either."
sci.crypt,16358,Any change she makes in the ciphertext stream will have to involve a guess
sci.crypt,16358,of what R_i was.  Is there any way to do this without using so many pad bits?
sci.crypt,16358, 
sci.crypt,16358,   Spoofing the message is equivalent to correctly guessing as many random
sci.crypt,16358,"bits as there are bits in the message.  Clearly, this makes spoofing messages"
sci.crypt,16358,just as hard if you know the whole message text as if you know none of it.
sci.crypt,16358,"In fact, it looks to me like this makes it just as hard to generate a spoofed"
sci.crypt,16358,"message with the ciphertext as without it, but I'm not entirely sure about"
sci.crypt,16358,that.
sci.crypt,16358, 
sci.crypt,16358,   Is there an easier way of doing this that's provably as secure as the
sci.crypt,16358,one-time pad?
sci.crypt,16358, 
sci.crypt,16358,   --John Kelsey
sci.crypt,16359,From: ggr@koonda.acci.com.au (Greg Rose)
sci.crypt,16359,Subject: Authentication and one-time-pads (was: Re: Advanced one time pad)
sci.crypt,16359,Summary: presents one-time-pad based MAC
sci.crypt,16359,Organization: Australian Computing and Communications Institute
sci.crypt,16359,Lines: 93
sci.crypt,16359,
sci.crypt,16359,In article <1s1dbmINNehb@elang05.acslab.umbc.edu> olson@umbc.edu (Bryan Olson; CMSC (G)) writes:
sci.crypt,16359,">The one-time-pad yeilds ideal security, but has a well-known flaw in"
sci.crypt,16359,">authentication.  Suppose you use a random bit stream as the pad, and"
sci.crypt,16359,>exclusive-or as the encryption operation.  If an adversary knows the 
sci.crypt,16359,">plaintext of a message, he can change it into any other message.  "
sci.crypt,16359,>Here's how it works.
sci.crypt,16359,>
sci.crypt,16359,">Alice is sending Bob a plaintext P, under a key stream S"
sci.crypt,16359,">Alice computes the ciphertext C = S xor P,  and sends it to Bob."
sci.crypt,16359,>
sci.crypt,16359,">Eve knows the plainext P, but wants the message to appear as P'."
sci.crypt,16359,">Eve intercepts C, and computes  C' = C xor P xor P' = S xor P'."
sci.crypt,16359,>Eve sends C' to Bob.
sci.crypt,16359,>
sci.crypt,16359,">Bob decrypts C' by computing  C'xor S = P',  thus receiving the "
sci.crypt,16359,>false message which was substituted by Eve.
sci.crypt,16359,
sci.crypt,16359,"Firstly, an aside:"
sci.crypt,16359,
sci.crypt,16359,"I agree that the weakness exists, but I have a lot of trouble"
sci.crypt,16359,believing that it represents a difficulty in real life. Given:
sci.crypt,16359,
sci.crypt,16359,"1. the purpose of the one-time pad is to give unbreakable security,"
sci.crypt,16359,"and the expense of key distribution etc., imply that the clients"
sci.crypt,16359,really do want that level of security
sci.crypt,16359,
sci.crypt,16359,2. These same people want to keep P a secret
sci.crypt,16359,
sci.crypt,16359,I find it hard to believe that Eve might happen to have a copy of P
sci.crypt,16359,lying around.
sci.crypt,16359,
sci.crypt,16359,(I am aware that the same argument applies to Eve knowing even a small
sci.crypt,16359,"part of the message, but Eve must know EXACTLY where (which bytes) in"
sci.crypt,16359,"C her known susequence starts, or the result will be garbled. I find"
sci.crypt,16359,this at least as surprising.)
sci.crypt,16359,
sci.crypt,16359,Back to the question:
sci.crypt,16359,
sci.crypt,16359,"If I had the resources to use a one-time-pad for such transmissions, I"
sci.crypt,16359,"would also append a Message Authentication Code to the message, using up"
sci.crypt,16359,the next bits of the one-time-pad as the key perhaps. Your original
sci.crypt,16359,question basically asked whether there was any way to authenticate the
sci.crypt,16359,"message with the same degree of security as the Pad itself provided,"
sci.crypt,16359,"and I don't know the answer. However, I would propose the following"
sci.crypt,16359,for discussion.
sci.crypt,16359,
sci.crypt,16359,"Alice and Bob have an arbitrary number of secret, random bits to"
sci.crypt,16359,"share, which Eve doesn't know. She finds them out (effectively) by"
sci.crypt,16359,knowing some P and the corresponding C. It is the fact that they
sci.crypt,16359,CORRESPOND that causes the problem. If a message authentication code was to
sci.crypt,16359,be created using some one-time-pad operation such that Eve could not
sci.crypt,16359,"know which parts of the MAC were affected by which parts of the input,"
sci.crypt,16359,she would be unable to forge a MAC to correspond.
sci.crypt,16359,
sci.crypt,16359,What is required is a non-linear combiner of parts of the message.
sci.crypt,16359,(Non-linear so that simply xoring or subtracting or whatever doesn't
sci.crypt,16359,have exactly the same effect).
sci.crypt,16359,
sci.crypt,16359,"Now, at the end of the encrypted message C, Alice appends a n-bit MAC"
sci.crypt,16359,computed as follows (S2 means the next full chunk of the one time pad):
sci.crypt,16359,"  1. compute C2 = P xor S2, and pad to an n-bit boundary with more of S"
sci.crypt,16359,  2. break C2 into n-bit chunks
sci.crypt,16359,  3. set MAC to 0 (initialisation vector)
sci.crypt,16359,  4. for i in each chunk sequentially
sci.crypt,16359,       set MAC = MAC NLOP C2[i]
sci.crypt,16359,
sci.crypt,16359,At the end of this process MAC is the Message Authentication Code.
sci.crypt,16359,
sci.crypt,16359,(Bob verifies the MAC in the obvious manner; he recovers the
sci.crypt,16359,"plaintext P, then uses some more of his pad to reproduce the MAC in"
sci.crypt,16359,the same manner.)
sci.crypt,16359,
sci.crypt,16359,"NLOP is the non-linear operator, and there is the rub. The simplest"
sci.crypt,16359,"non-linear operator I can think of is an S-box; that is, have a fixed"
sci.crypt,16359,"(even published) permutation of the n-bit integers, an indexable table"
sci.crypt,16359,"called Sbox, and use:"
sci.crypt,16359,  x NLOP y = x xor Sbox[y].
sci.crypt,16359,
sci.crypt,16359,"Practically speaking, I think this solves your problem, as Eve never"
sci.crypt,16359,"sees the intermediate output C2, and hence can't deduce S2 or perform any valid"
sci.crypt,16359,substitution on it.
sci.crypt,16359,
sci.crypt,16359,"Also practically speaking, you want the MAC to be fairly large, say 32"
sci.crypt,16359,"bits, but you might not want a 4 gigabyte (say) S-box, so you might"
sci.crypt,16359,"work on 4 byte-sized S-boxes, but I think that is an irrelevant detail"
sci.crypt,16359,for the discussion at hand.
sci.crypt,16359,
sci.crypt,16359,"Who will be first to point out my errors, or give me a pointer to some"
sci.crypt,16359,literature?
sci.crypt,16359,--
sci.crypt,16359,Greg Rose                 Australian Computing and Communications Institute
sci.crypt,16359,ggr@acci.com.au                                              +61 18 174 842
sci.crypt,16359,"`Use of the standard phrase ""HIJACKED"" may be inadvisable' -- CAA"
sci.electronics,54494,From: kludge@grissom.larc.nasa.gov (Scott Dorsey)
sci.electronics,54494,Subject: Re: Using generated power on large sound systems?
sci.electronics,54494,Organization: NASA Langley Research Center and Reptile Farm
sci.electronics,54494,Lines: 34
sci.electronics,54494,NNTP-Posting-Host: grissom.larc.nasa.gov
sci.electronics,54494,
sci.electronics,54494,In article <1rk733$ekv@slack.sim.es.com> pashdown@slack.sim.es.com (Pete Ashdown) writes:
sci.electronics,54494,>
sci.electronics,54494,">I've bothered the rental shops and audio shops about the problem, but most of"
sci.electronics,54494,>them have precious little experience in dealing with generated power.  My
sci.electronics,54494,>suspicion is that I don't really need anything larger than 2KW and this could
sci.electronics,54494,>all be resolved with a transformer of some sort.
sci.electronics,54494,
sci.electronics,54494,Nope.  Your problem is either being caused by excessive voltage drop in the
sci.electronics,54494,"long cable from the generator, or just plain not having enough power.  I"
sci.electronics,54494,would suspect that those amps are going to draw a lot of current on short
sci.electronics,54494,peaks.
sci.electronics,54494,
sci.electronics,54494,"You can try using larger (and shorter) cables to the generator, or try"
sci.electronics,54494,"strapping the amps for 240V service and running 240V mains cables out,"
sci.electronics,54494,"which will minimize the line drop.  If these don't work, though, you're"
sci.electronics,54494,going to need a bigger generator.
sci.electronics,54494,
sci.electronics,54494,"I assume that you're using well-maintained generators, and have watched the"
sci.electronics,54494,voltage output on the generator properly.  If you don't have 120V coming out
sci.electronics,54494,of the unloaded generator you'll never get 120V at the other end.
sci.electronics,54494,
sci.electronics,54494,>Can anyone offer any advice?  I want to do a lot of outdoor events this
sci.electronics,54494,">summer, and it would be nice if this power problem could be resolved easily."
sci.electronics,54494,>I've been looking into buying a power-pack so I could tap into junction boxes
sci.electronics,54494,">directly, but have no idea where to start.  One that would resolve my"
sci.electronics,54494,>generator problems as well would be of high value to me.
sci.electronics,54494,
sci.electronics,54494,I recommend you talk with an electrician who has experience in this sort of
sci.electronics,54494,"work, and not with the pro-audio people.  Also, I recommend that you don't"
sci.electronics,54494,"try to tap into junction boxes at all, but hire a licensed electrician if"
sci.electronics,54494,you don't really know what you are doing.  I've had to clean up after two
sci.electronics,54494,"people who nearly killed themselves playing in hot 200A boxes, and it wasn't"
sci.electronics,54494,much fun.
sci.electronics,54494,--scott
sci.electronics,54495,From: kludge@grissom.larc.nasa.gov (Scott Dorsey)
sci.electronics,54495,Subject: Re: Accelerometer request re-specified
sci.electronics,54495,Organization: NASA Langley Research Center and Reptile Farm
sci.electronics,54495,Lines: 17
sci.electronics,54495,NNTP-Posting-Host: grissom.larc.nasa.gov
sci.electronics,54495,
sci.electronics,54495,In article <1993Apr27.190648.26436@walter.bellcore.com> deaddio@ski.bellcore.com (Michael DeAddio) writes:
sci.electronics,54495,>
sci.electronics,54495,">Basically, I am looking for something to operate in the"
sci.electronics,54495,>ranges of accelerations found in an automobile environment.
sci.electronics,54495,>I would like the device to operate as a trigger for other
sci.electronics,54495,>systems when the car's deceleration reaches a threshold value
sci.electronics,54495,>(which is how I assume some seat belt lock mechanisms and air
sci.electronics,54495,>bag deployment systems work?).
sci.electronics,54495,
sci.electronics,54495,Open up one of the airbag control boxes.  They have inexpensive piezoelectric
sci.electronics,54495,accelerometers in them.  I know that the GM cars use the Setra units.  The
sci.electronics,54495,cheapest way to get such an accelerometer is to cannibalize an existing
sci.electronics,54495,automotive unit.
sci.electronics,54495,
sci.electronics,54495,"Incidentally, these things aren't very linear, but for the application they"
sci.electronics,54495,would do a fine job.
sci.electronics,54495,--scott
sci.electronics,54496,From: katop@astro.ocis.temple.edu (Chris Katopis)
sci.electronics,54496,Subject: Phantoms in my Sony STRVX550 Receiver
sci.electronics,54496,Organization: Temple University
sci.electronics,54496,Lines: 32
sci.electronics,54496,Nntp-Posting-Host: astro.ocis.temple.edu
sci.electronics,54496,X-Newsreader: TIN [version 1.1 PL8]
sci.electronics,54496,
sci.electronics,54496,
sci.electronics,54496,"While I have gotten 8-9 years out of this digital receiver, it"
sci.electronics,54496,has been acting VERRY strange of late.  I hope that  the following	
sci.electronics,54496,symptoms may help someone diagnose the error:
sci.electronics,54496,
sci.electronics,54496,- i know that whatever lithium memory backup it had - has long died
sci.electronics,54496,thus if i unplug it - it won't remember the presets
sci.electronics,54496,
sci.electronics,54496,- it has given up listening to the remote.  (i tried changing the remote's
sci.electronics,54496,batteries) when i try a remote function - the receiver registers that it
sci.electronics,54496,received it (a green remote light flashes) but the right function
sci.electronics,54496,doesn't happen - if any function at all.  (also strange- when i hit 
sci.electronics,54496,"the ""mute"" button, for example, the display panel goes black - yikes-	"
sci.electronics,54496,i've never seen that before ...)
sci.electronics,54496,
sci.electronics,54496,"- before all the strangeness started, the system turned itself OFF and ON"
sci.electronics,54496,again - by itself
sci.electronics,54496,
sci.electronics,54496,"- sometimes it won't play a radio station, so i have to kinda twist it "
sci.electronics,54496,"(yes kinda flex the motherboard, chasis) for it to get the radio"
sci.electronics,54496,tuning back - the aux in function always works however....
sci.electronics,54496,
sci.electronics,54496,"it is inconvenient, but NOT inconvenient enough to pay an "
sci.electronics,54496,"expensive repair fee.  while, i'm not a hardware guy, i wonder "
sci.electronics,54496,if something as simple as a surge supressor will be a quick fix.
sci.electronics,54496,the strange thing is that these symptoms come and go ...
sci.electronics,54496,
sci.electronics,54496,someone told me this unit series has a bad Voltage Amp chip.
sci.electronics,54496,
sci.electronics,54496,-anyway  ...arghh
sci.electronics,54496,-cjk
sci.electronics,54496, 
sci.electronics,54497,From: stephens@geod.emr.ca (Dave Stephenson)
sci.electronics,54497,Subject: Re: solvent for duct-tape adhesive?
sci.electronics,54497,Nntp-Posting-Host: ngis.geod.emr.ca
sci.electronics,54497,"Organization: Dept. of Energy, Mines, and Resources, Ottawa"
sci.electronics,54497,Lines: 23
sci.electronics,54497,
sci.electronics,54497,mcovingt@aisun3.ai.uga.edu (Michael Covington) writes:
sci.electronics,54497,>>>
sci.electronics,54497,">>I don't know for sure that this will work, but you might try MEK (methyl"
sci.electronics,54497,">>ethyl keytone?).  It worked getting the stickum left over from shelf paper,"
sci.electronics,54497,>>and is available at paint stores.  Use a carbon gas mask and lots of
sci.electronics,54497,>>ventilation--this stuff really stinks!
sci.electronics,54497,
sci.electronics,54497,
sci.electronics,54497,>-- 
sci.electronics,54497,">:-  Michael A. Covington, Associate Research Scientist        :    *****"
sci.electronics,54497,>:-  Artificial Intelligence Programs      mcovingt@ai.uga.edu :  *********
sci.electronics,54497,>:-  The University of Georgia              phone 706 542-0358 :   *  *  *
sci.electronics,54497,">:-  Athens, Georgia 30602-7415 U.S.A.     amateur radio N4TMI :  ** *** **  <><"
sci.electronics,54497,If you use MEK for your sake wear safty glasses or better still
sci.electronics,54497,industrial goggles. The small est drop in the eye will casue
sci.electronics,54497,blindness by a catalysis reaction that is non cureavble once it starts.
sci.electronics,54497,The results are similar to mustard gas contamination. Note MEK peroxide
sci.electronics,54497,is a hardner form fibreglass resins.
sci.electronics,54497,--
sci.electronics,54497,Dave Stephenson
sci.electronics,54497,Geological Survey of Canada
sci.electronics,54497,"Ottawa, Ontario, Canada"
sci.electronics,54497,Internet: stephens@geod.emr.ca
sci.electronics,54498,From: dwb@cbnewsb.cb.att.com (david.boyle)
sci.electronics,54498,Subject: Re: solvent for duct-tape adhesive?
sci.electronics,54498,Organization: AT&T
sci.electronics,54498,Distribution: usa
sci.electronics,54498,Lines: 11
sci.electronics,54498,
sci.electronics,54498,> > mahy comments deleted........
sci.electronics,54498,> 
sci.electronics,54498,> RONG WRONG!!  Butane is used in a BUTANE lighter...Zippo's
sci.electronics,54498,> use petroleum naptha and perfume..
sci.electronics,54498,> BTW...if you wanna find some benzene...take a look at
sci.electronics,54498,> aerosol spray GUMOUT Carberetor Cleaner..that stuff will
sci.electronics,54498,> take of the adhesive..and the paint and melt plastic and
sci.electronics,54498,                                       ^^^^^^^^^^^^^^^
sci.electronics,54498,"This doesn't melt plastic, at least it hasn't melted the plastic "
sci.electronics,54498,bottle that I bought it in yet.  Maybe I'd better go check that
sci.electronics,54498,"bottle, its been sittin' awhile -:)"
sci.electronics,54499,From: CONRADIE@firga.sun.ac.za (Gerrit Conradie)
sci.electronics,54499,Subject: Re: **** And now serious: E-Magazine *****
sci.electronics,54499,Summary: How about starting a group where scientific articles can be pre-publish
sci.electronics,54499,"Keywords: Scientific papers, Electronic magazine"
sci.electronics,54499,"Organization: University of Stellenbosch, SA"
sci.electronics,54499,Lines: 28
sci.electronics,54499,
